code,long_title,precision,recall,f1,tp,fp,fn,test_count,train_frequency
0PSF04Z,"Reposition Right Humeral Shaft with Internal Fixation Device, Open Approach",0.8571428559183674,0.7499999990624999,0.7999999939555555,6,1,2,8,38.0
0PSG04Z,"Reposition Left Humeral Shaft with Internal Fixation Device, Open Approach",0.5555555549382716,0.7142857132653061,0.624999994296875,5,4,2,7,33.0
0PSH04Z,"Reposition Right Radius with Internal Fixation Device, Open Approach",0.5833333328472222,0.7777777769135802,0.6666666611337869,7,5,2,9,42.0
0PSHXZZ,"Reposition Right Radius, External Approach",0.12499999984374999,0.14285714265306124,0.13333332817777796,1,7,6,7,29.0
0PSJ04Z,"Reposition Left Radius with Internal Fixation Device, Open Approach",0.9090909082644627,0.7142857137755102,0.799999994432,10,1,4,14,55.0
0PSJXZZ,"Reposition Left Radius, External Approach",0.30769230745562126,0.6666666655555555,0.4210526268144044,4,9,2,6,30.0
0PSK04Z,"Reposition Right Ulna with Internal Fixation Device, Open Approach",0.5384615380473372,0.9999999985714286,0.69999999475,7,6,0,7,34.0
0PSL04Z,"Reposition Left Ulna with Internal Fixation Device, Open Approach",0.649999999675,0.9999999992307692,0.7878787826262627,13,7,0,13,46.0
0PSLXZZ,"Reposition Left Ulna, External Approach",0.0,0.0,0.0,0,0,2,2,8.0
0PST04Z,"Reposition Right Finger Phalanx with Internal Fixation Device, Open Approach",0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,15.0
0PSV04Z,"Reposition Left Finger Phalanx with Internal Fixation Device, Open Approach",0.0,0.0,0.0,0,1,4,4,18.0
0PU40JZ,"Supplement Thoracic Vertebra with Synthetic Substitute, Open Approach",0.0,0.0,0.0,0,0,2,2,8.0
0PU43JZ,"Supplement Thoracic Vertebra with Synthetic Substitute, Percutaneous Approach",0.7999999984,0.9999999975,0.8888888819753088,4,1,0,4,19.0
0QB00ZX,"Excision of Lumbar Vertebra, Open Approach, Diagnostic",0.0,0.0,0.0,0,0,4,4,17.0
0QB00ZZ,"Excision of Lumbar Vertebra, Open Approach",0.0,0.0,0.0,0,0,9,9,45.0
0QB03ZX,"Excision of Lumbar Vertebra, Percutaneous Approach, Diagnostic",0.479999999808,0.9230769223668639,0.631578942534626,12,13,1,13,67.0
0QB10ZX,"Excision of Sacrum, Open Approach, Diagnostic",0.0,0.0,0.0,0,0,2,2,10.0
0QB10ZZ,"Excision of Sacrum, Open Approach",0.3999999992,0.49999999875,0.4444444385185186,2,3,2,4,18.0
0QB13ZX,"Excision of Sacrum, Percutaneous Approach, Diagnostic",0.33333333277777777,0.6666666644444444,0.44444443901234576,2,4,1,3,15.0
0QB20ZZ,"Excision of Right Pelvic Bone, Open Approach",0.24999999968749997,0.2857142853061225,0.2666666613333334,2,6,5,7,32.0
0QB23ZX,"Excision of Right Pelvic Bone, Percutaneous Approach, Diagnostic",0.9999999900000002,0.249999999375,0.3999999952,1,0,3,4,19.0
0QB30ZZ,"Excision of Left Pelvic Bone, Open Approach",0.249999999375,0.249999999375,0.2499999943750001,1,3,3,4,22.0
0QB33ZX,"Excision of Left Pelvic Bone, Percutaneous Approach, Diagnostic",0.0,0.0,0.0,0,3,5,5,24.0
0QB50ZZ,"Excision of Left Acetabulum, Open Approach",0.3333333322222222,0.4999999975,0.39999999360000005,1,2,1,2,8.0
0QB60ZX,"Excision of Right Upper Femur, Open Approach, Diagnostic",0.0,0.0,0.0,0,0,2,2,8.0
0QB60ZZ,"Excision of Right Upper Femur, Open Approach",0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,16.0
0QB70ZZ,"Excision of Left Upper Femur, Open Approach",0.4999999975,0.249999999375,0.33333332777777785,1,1,3,4,20.0
0QBB0ZZ,"Excision of Right Lower Femur, Open Approach",0.0,0.0,0.0,0,2,2,2,10.0
0QBC0ZX,"Excision of Left Lower Femur, Open Approach, Diagnostic",0.0,0.0,0.0,0,2,1,1,8.0
0QBC0ZZ,"Excision of Left Lower Femur, Open Approach",0.0,0.0,0.0,0,4,3,3,14.0
0QBF0ZZ,"Excision of Left Patella, Open Approach",0.0,0.0,0.0,0,2,2,2,9.0
0QBG0ZX,"Excision of Right Tibia, Open Approach, Diagnostic",0.0,0.0,0.0,0,6,4,4,21.0
0QBG0ZZ,"Excision of Right Tibia, Open Approach",0.33333333277777777,0.16666666652777776,0.22222221753086427,2,4,10,12,57.0
0QBH0ZX,"Excision of Left Tibia, Open Approach, Diagnostic",0.0,0.0,0.0,0,0,3,3,16.0
0QBH0ZZ,"Excision of Left Tibia, Open Approach",0.4117647056401384,0.5384615380473372,0.46666666144444446,7,10,6,13,55.0
0QBJ0ZZ,"Excision of Right Fibula, Open Approach",0.0,0.0,0.0,0,1,5,5,26.0
0QBK0ZZ,"Excision of Left Fibula, Open Approach",0.999999995,0.49999999875,0.6666666600000001,2,0,2,4,21.0
0QBL0ZX,"Excision of Right Tarsal, Open Approach, Diagnostic",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,9.0
0QBL0ZZ,"Excision of Right Tarsal, Open Approach",0.33333333277777777,0.18181818165289254,0.2352941128027682,2,4,9,11,50.0
0QBM0ZX,"Excision of Left Tarsal, Open Approach, Diagnostic",0.0,0.0,0.0,0,0,3,3,14.0
0QBM0ZZ,"Excision of Left Tarsal, Open Approach",0.749999999375,0.5999999996,0.6666666612345679,9,3,6,15,73.0
0QBN0ZX,"Excision of Right Metatarsal, Open Approach, Diagnostic",0.0,0.0,0.0,0,0,3,3,12.0
0QBN0ZZ,"Excision of Right Metatarsal, Open Approach",0.4285714284489796,0.5769230767011834,0.49180327363611936,15,20,11,26,107.0
0QBP0ZX,"Excision of Left Metatarsal, Open Approach, Diagnostic",0.0,0.0,0.0,0,1,2,2,11.0
0QBP0ZZ,"Excision of Left Metatarsal, Open Approach",0.4583333331423611,0.47826086935727785,0.468085101186057,11,13,12,23,97.0
0QBQ0ZZ,"Excision of Right Toe Phalanx, Open Approach",0.3333333322222222,0.14285714265306124,0.1999999954000001,1,2,6,7,32.0
0QBR0ZZ,"Excision of Left Toe Phalanx, Open Approach",0.1999999996,0.14285714265306124,0.16666666152777793,1,4,6,7,34.0
0QH604Z,"Insertion of Internal Fixation Device into Right Upper Femur, Open Approach",0.0,0.0,0.0,0,0,1,1,8.0
0QH606Z,"Insertion of Intramedullary Internal Fixation Device into Right Upper Femur, Open Approach",0.9999999900000002,0.9999999900000002,0.9999999850000002,1,0,0,1,8.0
0QH634Z,"Insertion of Internal Fixation Device into Right Upper Femur, Percutaneous Approach",0.0,0.0,0.0,0,0,5,5,11.0
0QH636Z,"Insertion of Intramedullary Internal Fixation Device into Right Upper Femur, Percutaneous Approach",0.0,0.0,0.0,0,3,3,3,13.0
0QH704Z,"Insertion of Internal Fixation Device into Left Upper Femur, Open Approach",0.0,0.0,0.0,0,2,2,2,9.0
0QH734Z,"Insertion of Internal Fixation Device into Left Upper Femur, Percutaneous Approach",0.0,0.0,0.0,0,0,5,5,20.0
0QH736Z,"Insertion of Intramedullary Internal Fixation Device into Left Upper Femur, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,11.0
0QH936Z,"Insertion of Intramedullary Internal Fixation Device into Left Femoral Shaft, Percutaneous Approach",0.0,0.0,0.0,0,2,2,2,8.0
0QHG04Z,"Insertion of Internal Fixation Device into Right Tibia, Open Approach",0.0,0.0,0.0,0,0,2,2,8.0
0QHG35Z,"Insertion of External Fixation Device into Right Tibia, Percutaneous Approach",0.0,0.0,0.0,0,0,3,3,13.0
0QHH04Z,"Insertion of Internal Fixation Device into Left Tibia, Open Approach",0.0,0.0,0.0,0,0,2,2,7.0
0QHH35Z,"Insertion of External Fixation Device into Left Tibia, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,10.0
0QP004Z,"Removal of Internal Fixation Device from Lumbar Vertebra, Open Approach",0.4285714282653061,0.6666666659259258,0.5217391252173914,6,8,3,9,48.0
0QP104Z,"Removal of Internal Fixation Device from Sacrum, Open Approach",0.4999999975,0.4999999975,0.4999999925000001,1,1,1,2,9.0
0QP604Z,"Removal of Internal Fixation Device from Right Upper Femur, Open Approach",0.0,0.0,0.0,0,0,5,5,25.0
0QP704Z,"Removal of Internal Fixation Device from Left Upper Femur, Open Approach",0.7999999984,0.7999999984,0.7999999934,4,1,1,5,26.0
0QP804Z,"Removal of Internal Fixation Device from Right Femoral Shaft, Open Approach",0.0,0.0,0.0,0,1,2,2,8.0
0QPB04Z,"Removal of Internal Fixation Device from Right Lower Femur, Open Approach",0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,13.0
0QPC04Z,"Removal of Internal Fixation Device from Left Lower Femur, Open Approach",0.49999999875,0.6666666644444444,0.5714285648979592,2,2,1,3,14.0
0QPG04Z,"Removal of Internal Fixation Device from Right Tibia, Open Approach",0.4285714279591837,0.3333333329629629,0.374999994609375,3,4,6,9,39.0
0QPGX5Z,"Removal of External Fixation Device from Right Tibia, External Approach",0.0,0.0,0.0,0,0,3,3,16.0
0QPH04Z,"Removal of Internal Fixation Device from Left Tibia, Open Approach",0.7499999981250001,0.4285714279591837,0.5454545398347109,3,1,4,7,30.0
0QPH05Z,"Removal of External Fixation Device from Left Tibia, Open Approach",0.0,0.0,0.0,0,0,1,1,8.0
0QPHX5Z,"Removal of External Fixation Device from Left Tibia, External Approach",0.4999999975,0.16666666638888888,0.24999999562500003,1,1,5,6,24.0
0QPJ04Z,"Removal of Internal Fixation Device from Right Fibula, Open Approach",0.0,0.0,0.0,0,0,2,2,11.0
0QPK04Z,"Removal of Internal Fixation Device from Left Fibula, Open Approach",0.0,0.0,0.0,0,2,2,2,12.0
0QS004Z,"Reposition Lumbar Vertebra with Internal Fixation Device, Open Approach",0.0,0.0,0.0,0,4,4,4,19.0
0QS00ZZ,"Reposition Lumbar Vertebra, Open Approach",0.0,0.0,0.0,0,0,2,2,9.0
0QS03ZZ,"Reposition Lumbar Vertebra, Percutaneous Approach",0.9999999966666667,0.7499999981250001,0.8571428497959185,3,0,1,4,16.0
0QS204Z,"Reposition Right Pelvic Bone with Internal Fixation Device, Open Approach",0.0,0.0,0.0,0,0,1,1,7.0
0QS404Z,"Reposition Right Acetabulum with Internal Fixation Device, Open Approach",0.7142857132653061,0.8333333319444445,0.7692307630769232,5,2,1,6,33.0
0QS504Z,"Reposition Left Acetabulum with Internal Fixation Device, Open Approach",0.6666666655555555,0.6666666655555555,0.6666666605555556,4,2,2,6,22.0
0QS604Z,"Reposition Right Upper Femur with Internal Fixation Device, Open Approach",0.6923076917751478,0.4736842102770083,0.5624999948242189,9,4,10,19,96.0
0QS606Z,"Reposition Right Upper Femur with Intramedullary Internal Fixation Device, Open Approach",0.43749999986328125,0.874999999453125,0.5833333286458333,14,18,2,16,55.0
0QS634Z,"Reposition Right Upper Femur with Internal Fixation Device, Percutaneous Approach",0.49999999916666665,0.37499999953124996,0.4285714230612245,3,3,5,8,38.0
0QS636Z,"Reposition Right Upper Femur with Intramedullary Internal Fixation Device, Percutaneous Approach",0.4999999975,0.12499999984374999,0.19999999640000002,1,1,7,8,42.0
0QS704Z,"Reposition Left Upper Femur with Internal Fixation Device, Open Approach",0.5624999996484374,0.4736842102770083,0.5142857090285715,9,7,10,19,94.0
0QS706Z,"Reposition Left Upper Femur with Intramedullary Internal Fixation Device, Open Approach",0.4210526313573407,0.6153846149112425,0.4999999948632814,8,11,5,13,64.0
0QS734Z,"Reposition Left Upper Femur with Internal Fixation Device, Percutaneous Approach",0.7499999990624999,0.5454545449586776,0.6315789418282548,6,2,5,11,52.0
0QS736Z,"Reposition Left Upper Femur with Intramedullary Internal Fixation Device, Percutaneous Approach",0.0,0.0,0.0,0,0,8,8,40.0
0QS804Z,"Reposition Right Femoral Shaft with Internal Fixation Device, Open Approach",0.2727272724793388,0.4285714279591837,0.33333332820987654,3,8,4,7,35.0
0QS806Z,"Reposition Right Femoral Shaft with Intramedullary Internal Fixation Device, Open Approach",0.49999999875,0.3999999992,0.4444444385185186,2,2,3,5,23.0
0QS836Z,"Reposition Right Femoral Shaft with Intramedullary Internal Fixation Device, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,7.0
0QS904Z,"Reposition Left Femoral Shaft with Internal Fixation Device, Open Approach",0.45454545413223135,0.5555555549382716,0.49999999455000005,5,6,4,9,28.0
0QS906Z,"Reposition Left Femoral Shaft with Intramedullary Internal Fixation Device, Open Approach",0.4285714279591837,0.5999999988,0.4999999943055557,3,4,2,5,24.0
0QS936Z,"Reposition Left Femoral Shaft with Intramedullary Internal Fixation Device, Percutaneous Approach",0.249999999375,0.4999999975,0.33333332777777785,1,3,1,2,12.0
0QSB04Z,"Reposition Right Lower Femur with Internal Fixation Device, Open Approach",0.7272727266115702,0.666666666111111,0.6956521683175804,8,3,4,12,43.0
0QSC04Z,"Reposition Left Lower Femur with Internal Fixation Device, Open Approach",0.37931034469678954,0.8461538455029586,0.5238095192857144,11,18,2,13,61.0
0QSC06Z,"Reposition Left Lower Femur with Intramedullary Internal Fixation Device, Open Approach",0.0,0.0,0.0,0,1,2,2,8.0
0QSD04Z,"Reposition Right Patella with Internal Fixation Device, Open Approach",0.4285714279591837,0.9999999966666667,0.5999999946000001,3,4,0,3,12.0
0QSF04Z,"Reposition Left Patella with Internal Fixation Device, Open Approach",0.9999999975,0.9999999975,0.9999999925,4,0,0,4,15.0
0QSG04Z,"Reposition Right Tibia with Internal Fixation Device, Open Approach",0.5925925924828532,0.8205128203024326,0.6881720379928316,32,22,7,39,174.0
0QSG06Z,"Reposition Right Tibia with Intramedullary Internal Fixation Device, Open Approach",0.46153846118343195,0.8571428559183674,0.5999999948500001,6,7,1,7,36.0
0QSG35Z,"Reposition Right Tibia with External Fixation Device, Percutaneous Approach",0.30769230745562126,0.9999999975,0.4705882311418685,4,9,0,4,20.0
0QSG36Z,"Reposition Right Tibia with Intramedullary Internal Fixation Device, Percutaneous Approach",0.9999999900000002,0.3333333322222222,0.49999999375000004,1,0,2,3,16.0
0QSGXZZ,"Reposition Right Tibia, External Approach",0.0,0.0,0.0,0,0,6,6,30.0
0QSH04Z,"Reposition Left Tibia with Internal Fixation Device, Open Approach",0.6595744679447714,0.7948717946679815,0.7209302274337481,31,16,8,39,191.0
0QSH06Z,"Reposition Left Tibia with Intramedullary Internal Fixation Device, Open Approach",0.8333333319444445,0.41666666631944443,0.5555555504938272,5,1,7,12,37.0
0QSH34Z,"Reposition Left Tibia with Internal Fixation Device, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,8.0
0QSH35Z,"Reposition Left Tibia with External Fixation Device, Percutaneous Approach",0.6153846149112425,0.8888888879012344,0.7272727217768595,8,5,1,9,27.0
0QSH36Z,"Reposition Left Tibia with Intramedullary Internal Fixation Device, Percutaneous Approach",0.0,0.0,0.0,0,0,3,3,13.0
0QSHXZZ,"Reposition Left Tibia, External Approach",0.0,0.0,0.0,0,0,6,6,32.0
0QSJ04Z,"Reposition Right Fibula with Internal Fixation Device, Open Approach",0.45454545413223135,0.23809523798185941,0.3124999952929688,5,6,16,21,90.0
0QSJXZZ,"Reposition Right Fibula, External Approach",0.0,0.0,0.0,0,0,7,7,34.0
0QSK04Z,"Reposition Left Fibula with Internal Fixation Device, Open Approach",0.3829787233227705,0.9473684205540166,0.5454545411891644,18,29,1,19,88.0
0QSK35Z,"Reposition Left Fibula with External Fixation Device, Percutaneous Approach",0.0,0.0,0.0,0,0,2,2,8.0
0QSKXZZ,"Reposition Left Fibula, External Approach",0.0,0.0,0.0,0,1,7,7,36.0
0QSL04Z,"Reposition Right Tarsal with Internal Fixation Device, Open Approach",0.9999999900000002,0.249999999375,0.3999999952,1,0,3,4,22.0
0QSM04Z,"Reposition Left Tarsal with Internal Fixation Device, Open Approach",0.49999999875,0.6666666644444444,0.5714285648979592,2,2,1,3,12.0
0QSP04Z,"Reposition Left Metatarsal with Internal Fixation Device, Open Approach",0.0,0.0,0.0,0,0,1,1,8.0
0QU00JZ,"Supplement Lumbar Vertebra with Synthetic Substitute, Open Approach",0.0,0.0,0.0,0,0,2,2,8.0
0QU03JZ,"Supplement Lumbar Vertebra with Synthetic Substitute, Percutaneous Approach",0.9999999966666667,0.7499999981250001,0.8571428497959185,3,0,1,4,18.0
0QUG07Z,"Supplement Right Tibia with Autologous Tissue Substitute, Open Approach",0.12499999984374999,0.4999999975,0.19999999640000002,1,7,1,2,10.0
0R9J0ZZ,"Drainage of Right Shoulder Joint, Open Approach",0.249999999375,0.9999999900000002,0.3999999952,1,3,0,1,8.0
0R9J3ZX,"Drainage of Right Shoulder Joint, Percutaneous Approach, Diagnostic",0.24999999979166665,0.5999999988,0.3529411719031142,3,9,2,5,23.0
0R9K3ZX,"Drainage of Left Shoulder Joint, Percutaneous Approach, Diagnostic",0.2727272724793388,0.7499999981250001,0.3999999955555556,3,8,1,4,22.0
0R9L3ZX,"Drainage of Right Elbow Joint, Percutaneous Approach, Diagnostic",0.9999999966666667,0.9999999966666667,0.9999999916666666,3,0,0,3,13.0
0R9M3ZX,"Drainage of Left Elbow Joint, Percutaneous Approach, Diagnostic",0.16666666638888888,0.9999999900000002,0.2857142824489796,1,5,0,1,8.0
0R9N3ZX,"Drainage of Right Wrist Joint, Percutaneous Approach, Diagnostic",0.14285714265306124,0.3333333322222222,0.1999999954000001,1,6,2,3,12.0
0R9P3ZX,"Drainage of Left Wrist Joint, Percutaneous Approach, Diagnostic",0.1999999996,0.3333333322222222,0.24999999468750006,1,4,2,3,12.0
0RB30ZZ,"Excision of Cervical Vertebral Disc, Open Approach",0.48148148142203934,0.97499999975625,0.6446280946410765,39,42,1,40,220.0
0RB50ZZ,"Excision of Cervicothoracic Vertebral Disc, Open Approach",0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,11.0
0RB90ZZ,"Excision of Thoracic Vertebral Disc, Open Approach",0.24999999984375,0.7999999984,0.3809523769614513,4,12,1,5,24.0
0RBJ0ZZ,"Excision of Right Shoulder Joint, Open Approach",0.33333333277777777,0.999999995,0.49999999500000003,2,4,0,2,8.0
0RG0071,"Fusion of Occipital-cervical Joint with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",0.0,0.0,0.0,0,0,2,2,7.0
0RG1070,"Fusion of Cervical Vertebral Joint with Autologous Tissue Substitute, Anterior Approach, Anterior Column, Open Approach",0.0,0.0,0.0,0,0,3,3,17.0
0RG1071,"Fusion of Cervical Vertebral Joint with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",0.0,0.0,0.0,0,0,5,5,24.0
0RG10A0,"Fusion of Cervical Vertebral Joint with Interbody Fusion Device, Anterior Approach, Anterior Column, Open Approach",0.29032258055150884,0.4999999997222222,0.3673469339775094,9,22,9,18,90.0
0RG10K0,"Fusion of Cervical Vertebral Joint with Nonautologous Tissue Substitute, Anterior Approach, Anterior Column, Open Approach",0.09090909082644627,0.16666666638888888,0.11764705411764723,1,10,5,6,31.0
0RG2070,"Fusion of 2 or more Cervical Vertebral Joints with Autologous Tissue Substitute, Anterior Approach, Anterior Column, Open Approach",0.0,0.0,0.0,0,5,7,7,35.0
0RG2071,"Fusion of 2 or more Cervical Vertebral Joints with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",0.4999999998863636,0.7586206893935791,0.6027397210733721,22,22,7,29,144.0
0RG207J,"Fusion of 2 or more Cervical Vertebral Joints with Autologous Tissue Substitute, Posterior Approach, Anterior Column, Open Approach",0.0,0.0,0.0,0,0,5,5,11.0
0RG20A0,"Fusion of 2 or more Cervical Vertebral Joints with Interbody Fusion Device, Anterior Approach, Anterior Column, Open Approach",0.5128205126890204,0.7407407404663923,0.6060606010422407,20,19,7,27,108.0
0RG20AJ,"Fusion of 2 or more Cervical Vertebral Joints with Interbody Fusion Device, Posterior Approach, Anterior Column, Open Approach",0.0,0.0,0.0,0,0,2,2,11.0
0RG20K0,"Fusion of 2 or more Cervical Vertebral Joints with Nonautologous Tissue Substitute, Anterior Approach, Anterior Column, Open Approach",0.0,0.0,0.0,0,0,4,4,18.0
0RG20K1,"Fusion of 2 or more Cervical Vertebral Joints with Nonautologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",0.0,0.0,0.0,0,0,3,3,15.0
0RG4071,"Fusion of Cervicothoracic Vertebral Joint with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",0.5333333329777777,0.6153846149112425,0.5714285660459184,8,7,5,13,62.0
0RG40A0,"Fusion of Cervicothoracic Vertebral Joint with Interbody Fusion Device, Anterior Approach, Anterior Column, Open Approach",0.4999999975,0.3333333322222222,0.39999999360000005,1,1,2,3,16.0
0RG6071,"Fusion of Thoracic Vertebral Joint with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",0.0,0.0,0.0,0,0,9,9,42.0
0RG60A0,"Fusion of Thoracic Vertebral Joint with Interbody Fusion Device, Anterior Approach, Anterior Column, Open Approach",0.3333333322222222,0.4999999975,0.39999999360000005,1,2,1,2,11.0
0RG7071,"Fusion of 2 to 7 Thoracic Vertebral Joints with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",0.43749999986328125,0.6999999996499999,0.5384615335207101,14,18,6,20,81.0
0RG70K1,"Fusion of 2 to 7 Thoracic Vertebral Joints with Nonautologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",0.0,0.0,0.0,0,0,3,3,12.0
0RG8071,"Fusion of 8 or more Thoracic Vertebral Joints with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",0.0,0.0,0.0,0,3,3,3,17.0
0RGA071,"Fusion of Thoracolumbar Vertebral Joint with Autologous Tissue Substitute, Posterior Approach, Posterior Column, Open Approach",0.6818181815082645,0.7894736837950138,0.7317073117430102,15,7,4,19,79.0
0RGA0A0,"Fusion of Thoracolumbar Vertebral Joint with Interbody Fusion Device, Anterior Approach, Anterior Column, Open Approach",0.3333333322222222,0.3333333322222222,0.33333332722222225,1,2,2,3,15.0
0RP104Z,"Removal of Internal Fixation Device from Cervical Vertebral Joint, Open Approach",0.9999999900000002,0.249999999375,0.3999999952,1,0,3,4,10.0
0RPJ0JZ,"Removal of Synthetic Substitute from Right Shoulder Joint, Open Approach",0.5999999988,0.9999999966666667,0.7499999934375,3,2,0,3,12.0
0RPK0JZ,"Removal of Synthetic Substitute from Left Shoulder Joint, Open Approach",0.9999999900000002,0.9999999900000002,0.9999999850000002,1,0,0,1,7.0
0RRJ00Z,"Replacement of Right Shoulder Joint with Reverse Ball and Socket Synthetic Substitute, Open Approach",0.6666666662222221,0.9999999989999999,0.79999999456,10,5,0,10,50.0
0RRJ0J6,"Replacement of Right Shoulder Joint with Synthetic Substitute, Humeral Surface, Open Approach",0.3333333322222222,0.9999999900000002,0.49999999375000004,1,2,0,1,8.0
0RRJ0JZ,"Replacement of Right Shoulder Joint with Synthetic Substitute, Open Approach",0.9999999900000002,0.4999999975,0.6666666577777778,1,0,1,2,8.0
